DHS area,Age at First Sexual Experience: Women age 20-49,Age at First Sexual Experience: Women age 25-49,country,level,area,age
Bugisu,18.2,18.2,UGA,2,Elgon,Y015_Y019
Bugisu,18.2,18.2,UGA,2,Elgon,Y020_Y024
Bugisu,18.2,18.2,UGA,2,Elgon,Y025_Y029
Bugisu,18.2,18.2,UGA,3,Bududa,Y010_Y014
Bugisu,18.2,18.2,UGA,3,Bududa,Y015_Y019
Bugisu,18.2,18.2,UGA,3,Bududa,Y020_Y024
Bugisu,18.2,18.2,UGA,3,Bududa,Y025_Y029
Bugisu,18.2,18.2,UGA,3,Bukwo,Y010_Y014
Bugisu,18.2,18.2,UGA,3,Bukwo,Y015_Y019
Bugisu,18.2,18.2,UGA,3,Bukwo,Y020_Y024
Bugisu,18.2,18.2,UGA,3,Bukwo,Y025_Y029
Bugisu,18.2,18.2,UGA,3,Bulambuli,Y010_Y014
Bugisu,18.2,18.2,UGA,3,Bulambuli,Y015_Y019
Bugisu,18.2,18.2,UGA,3,Bulambuli,Y020_Y024
Bugisu,18.2,18.2,UGA,3,Bulambuli,Y025_Y029
Bugisu,18.2,18.2,UGA,3,Kapchorwa,Y010_Y014
Bugisu,18.2,18.2,UGA,3,Kapchorwa,Y015_Y019
Bugisu,18.2,18.2,UGA,3,Kapchorwa,Y020_Y024
Bugisu,18.2,18.2,UGA,3,Kapchorwa,Y025_Y029
Bugisu,18.2,18.2,UGA,3,Kween,Y010_Y014
Bugisu,18.2,18.2,UGA,3,Kween,Y015_Y019
Bugisu,18.2,18.2,UGA,3,Kween,Y020_Y024
Bugisu,18.2,18.2,UGA,3,Kween,Y025_Y029
Bugisu,18.2,18.2,UGA,3,Manafwa,Y010_Y014
Bugisu,18.2,18.2,UGA,3,Manafwa,Y015_Y019
Bugisu,18.2,18.2,UGA,3,Manafwa,Y020_Y024
Bugisu,18.2,18.2,UGA,3,Manafwa,Y025_Y029
Bugisu,18.2,18.2,UGA,3,Mbale,Y010_Y014
Bugisu,18.2,18.2,UGA,3,Mbale,Y015_Y019
Bugisu,18.2,18.2,UGA,3,Mbale,Y020_Y024
Bugisu,18.2,18.2,UGA,3,Mbale,Y025_Y029
Bugisu,18.2,18.2,UGA,3,Mbale City,Y010_Y014
Bugisu,18.2,18.2,UGA,3,Mbale City,Y015_Y019
Bugisu,18.2,18.2,UGA,3,Mbale City,Y020_Y024
Bugisu,18.2,18.2,UGA,3,Mbale City,Y025_Y029
Bugisu,18.2,18.2,UGA,3,Namisindwa,Y010_Y014
Bugisu,18.2,18.2,UGA,3,Namisindwa,Y015_Y019
Bugisu,18.2,18.2,UGA,3,Namisindwa,Y020_Y024
Bugisu,18.2,18.2,UGA,3,Namisindwa,Y025_Y029
Bugisu,18.2,18.2,UGA,3,Sironko,Y010_Y014
Bugisu,18.2,18.2,UGA,3,Sironko,Y015_Y019
Bugisu,18.2,18.2,UGA,3,Sironko,Y020_Y024
Bugisu,18.2,18.2,UGA,3,Sironko,Y025_Y029
Teso,18.6,18.4,UGA,2,Teso,Y010_Y014
Teso,18.6,18.4,UGA,2,Teso,Y015_Y019
Teso,18.6,18.4,UGA,2,Teso,Y020_Y024
Teso,18.6,18.4,UGA,2,Teso,Y025_Y029
Teso,18.6,18.4,UGA,3,Amuria,Y010_Y014
Teso,18.6,18.4,UGA,3,Amuria,Y015_Y019
Teso,18.6,18.4,UGA,3,Amuria,Y020_Y024
Teso,18.6,18.4,UGA,3,Amuria,Y025_Y029
Teso,18.6,18.4,UGA,3,Bukedea,Y010_Y014
Teso,18.6,18.4,UGA,3,Bukedea,Y015_Y019
Teso,18.6,18.4,UGA,3,Bukedea,Y020_Y024
Teso,18.6,18.4,UGA,3,Bukedea,Y025_Y029
Teso,18.6,18.4,UGA,3,Kaberamaido,Y010_Y014
Teso,18.6,18.4,UGA,3,Kaberamaido,Y015_Y019
Teso,18.6,18.4,UGA,3,Kaberamaido,Y020_Y024
Teso,18.6,18.4,UGA,3,Kaberamaido,Y025_Y029
Teso,18.6,18.4,UGA,3,Kalaki,Y010_Y014
Teso,18.6,18.4,UGA,3,Kalaki,Y015_Y019
Teso,18.6,18.4,UGA,3,Kalaki,Y020_Y024
Teso,18.6,18.4,UGA,3,Kalaki,Y025_Y029
Teso,18.6,18.4,UGA,3,Kapelebyong,Y010_Y014
Teso,18.6,18.4,UGA,3,Kapelebyong,Y015_Y019
Teso,18.6,18.4,UGA,3,Kapelebyong,Y020_Y024
Teso,18.6,18.4,UGA,3,Kapelebyong,Y025_Y029
Teso,18.6,18.4,UGA,3,Katakwi,Y010_Y014
Teso,18.6,18.4,UGA,3,Katakwi,Y015_Y019
Teso,18.6,18.4,UGA,3,Katakwi,Y020_Y024
Teso,18.6,18.4,UGA,3,Katakwi,Y025_Y029
Teso,18.6,18.4,UGA,3,Kumi,Y010_Y014
Teso,18.6,18.4,UGA,3,Kumi,Y015_Y019
Teso,18.6,18.4,UGA,3,Kumi,Y020_Y024
Teso,18.6,18.4,UGA,3,Kumi,Y025_Y029
Teso,18.6,18.4,UGA,3,Ngora,Y010_Y014
Teso,18.6,18.4,UGA,3,Ngora,Y015_Y019
Teso,18.6,18.4,UGA,3,Ngora,Y020_Y024
Teso,18.6,18.4,UGA,3,Ngora,Y025_Y029
Teso,18.6,18.4,UGA,3,Serere,Y010_Y014
Teso,18.6,18.4,UGA,3,Serere,Y015_Y019
Teso,18.6,18.4,UGA,3,Serere,Y020_Y024
Teso,18.6,18.4,UGA,3,Serere,Y025_Y029
Teso,18.6,18.4,UGA,3,Soroti,Y010_Y014
Teso,18.6,18.4,UGA,3,Soroti,Y015_Y019
Teso,18.6,18.4,UGA,3,Soroti,Y020_Y024
Teso,18.6,18.4,UGA,3,Soroti,Y025_Y029
Teso,18.6,18.4,UGA,3,Soroti City,Y010_Y014
Teso,18.6,18.4,UGA,3,Soroti City,Y015_Y019
Teso,18.6,18.4,UGA,3,Soroti City,Y020_Y024
Teso,18.6,18.4,UGA,3,Soroti City,Y025_Y029
Karamoja,,,UGA,1,North East,Y010_Y014
Karamoja,,,UGA,1,North East,Y015_Y019
Karamoja,,,UGA,1,North East,Y020_Y024
Karamoja,,,UGA,1,North East,Y025_Y029
Karamoja,19.7,20.3,UGA,2,Karamoja,Y010_Y014
Karamoja,19.7,20.3,UGA,2,Karamoja,Y015_Y019
Karamoja,19.7,20.3,UGA,2,Karamoja,Y020_Y024
Karamoja,19.7,20.3,UGA,2,Karamoja,Y025_Y029
Karamoja,19.7,20.3,UGA,3,Abim,Y010_Y014
Karamoja,19.7,20.3,UGA,3,Abim,Y015_Y019
Karamoja,19.7,20.3,UGA,3,Abim,Y020_Y024
Karamoja,19.7,20.3,UGA,3,Abim,Y025_Y029
Karamoja,19.7,20.3,UGA,3,Amudat,Y010_Y014
Karamoja,19.7,20.3,UGA,3,Amudat,Y015_Y019
Karamoja,19.7,20.3,UGA,3,Amudat,Y020_Y024
Karamoja,19.7,20.3,UGA,3,Amudat,Y025_Y029
Karamoja,19.7,20.3,UGA,3,Kaabong,Y010_Y014
Karamoja,19.7,20.3,UGA,3,Kaabong,Y015_Y019
Karamoja,19.7,20.3,UGA,3,Kaabong,Y020_Y024
Karamoja,19.7,20.3,UGA,3,Kaabong,Y025_Y029
Karamoja,19.7,20.3,UGA,3,Karenga,Y010_Y014
Karamoja,19.7,20.3,UGA,3,Karenga,Y015_Y019
Karamoja,19.7,20.3,UGA,3,Karenga,Y020_Y024
Karamoja,19.7,20.3,UGA,3,Karenga,Y025_Y029
Karamoja,19.7,20.3,UGA,3,Kotido,Y010_Y014
Karamoja,19.7,20.3,UGA,3,Kotido,Y015_Y019
Karamoja,19.7,20.3,UGA,3,Kotido,Y020_Y024
Karamoja,19.7,20.3,UGA,3,Kotido,Y025_Y029
Karamoja,19.7,20.3,UGA,3,Moroto,Y010_Y014
Karamoja,19.7,20.3,UGA,3,Moroto,Y015_Y019
Karamoja,19.7,20.3,UGA,3,Moroto,Y020_Y024
Karamoja,19.7,20.3,UGA,3,Moroto,Y025_Y029
Karamoja,19.7,20.3,UGA,3,Nabilatuk,Y010_Y014
Karamoja,19.7,20.3,UGA,3,Nabilatuk,Y015_Y019
Karamoja,19.7,20.3,UGA,3,Nabilatuk,Y020_Y024
Karamoja,19.7,20.3,UGA,3,Nabilatuk,Y025_Y029
Karamoja,19.7,20.3,UGA,3,Nakapiripirit,Y010_Y014
Karamoja,19.7,20.3,UGA,3,Nakapiripirit,Y015_Y019
Karamoja,19.7,20.3,UGA,3,Nakapiripirit,Y020_Y024
Karamoja,19.7,20.3,UGA,3,Nakapiripirit,Y025_Y029
Karamoja,19.7,20.3,UGA,3,Napak,Y010_Y014
Karamoja,19.7,20.3,UGA,3,Napak,Y015_Y019
Karamoja,19.7,20.3,UGA,3,Napak,Y020_Y024
Karamoja,19.7,20.3,UGA,3,Napak,Y025_Y029
Lango,,,UGA,1,Mid Northern,Y010_Y014
Lango,,,UGA,1,Mid Northern,Y015_Y019
Lango,,,UGA,1,Mid Northern,Y020_Y024
Lango,,,UGA,1,Mid Northern,Y025_Y029
Lango,17.6,17.3,UGA,2,Lango,Y010_Y014
Lango,17.6,17.3,UGA,2,Lango,Y015_Y019
Lango,17.6,17.3,UGA,2,Lango,Y020_Y024
Lango,17.6,17.3,UGA,2,Lango,Y025_Y029
Lango,17.6,17.3,UGA,3,Alebtong,Y010_Y014
Lango,17.6,17.3,UGA,3,Alebtong,Y015_Y019
Lango,17.6,17.3,UGA,3,Alebtong,Y020_Y024
Lango,17.6,17.3,UGA,3,Alebtong,Y025_Y029
Lango,17.6,17.3,UGA,3,Amolatar,Y010_Y014
Lango,17.6,17.3,UGA,3,Amolatar,Y015_Y019
Lango,17.6,17.3,UGA,3,Amolatar,Y020_Y024
Lango,17.6,17.3,UGA,3,Amolatar,Y025_Y029
Lango,17.6,17.3,UGA,3,Apac,Y010_Y014
Lango,17.6,17.3,UGA,3,Apac,Y015_Y019
Lango,17.6,17.3,UGA,3,Apac,Y020_Y024
Lango,17.6,17.3,UGA,3,Apac,Y025_Y029
Lango,17.6,17.3,UGA,3,Dokolo,Y010_Y014
Lango,17.6,17.3,UGA,3,Dokolo,Y015_Y019
Lango,17.6,17.3,UGA,3,Dokolo,Y020_Y024
Lango,17.6,17.3,UGA,3,Dokolo,Y025_Y029
Lango,17.6,17.3,UGA,3,Kole,Y010_Y014
Lango,17.6,17.3,UGA,3,Kole,Y015_Y019
Lango,17.6,17.3,UGA,3,Kole,Y020_Y024
Lango,17.6,17.3,UGA,3,Kole,Y025_Y029
Lango,17.6,17.3,UGA,3,Kwania,Y010_Y014
Lango,17.6,17.3,UGA,3,Kwania,Y015_Y019
Lango,17.6,17.3,UGA,3,Kwania,Y020_Y024
Lango,17.6,17.3,UGA,3,Kwania,Y025_Y029
Lango,17.6,17.3,UGA,3,Lira,Y010_Y014
Lango,17.6,17.3,UGA,3,Lira,Y015_Y019
Lango,17.6,17.3,UGA,3,Lira,Y020_Y024
Lango,17.6,17.3,UGA,3,Lira,Y025_Y029
Lango,17.6,17.3,UGA,3,Lira City,Y010_Y014
Lango,17.6,17.3,UGA,3,Lira City,Y015_Y019
Lango,17.6,17.3,UGA,3,Lira City,Y020_Y024
Lango,17.6,17.3,UGA,3,Lira City,Y025_Y029
Lango,17.6,17.3,UGA,3,Otuke,Y010_Y014
Lango,17.6,17.3,UGA,3,Otuke,Y015_Y019
Lango,17.6,17.3,UGA,3,Otuke,Y020_Y024
Lango,17.6,17.3,UGA,3,Otuke,Y025_Y029
Lango,17.6,17.3,UGA,3,Oyam,Y010_Y014
Lango,17.6,17.3,UGA,3,Oyam,Y015_Y019
Lango,17.6,17.3,UGA,3,Oyam,Y020_Y024
Lango,17.6,17.3,UGA,3,Oyam,Y025_Y029
Acholi,18.1,17.7,UGA,2,Acholi,Y010_Y014
Acholi,18.1,17.7,UGA,2,Acholi,Y015_Y019
Acholi,18.1,17.7,UGA,2,Acholi,Y020_Y024
Acholi,18.1,17.7,UGA,2,Acholi,Y025_Y029
Acholi,18.1,17.7,UGA,3,Agago,Y010_Y014
Acholi,18.1,17.7,UGA,3,Agago,Y015_Y019
Acholi,18.1,17.7,UGA,3,Agago,Y020_Y024
Acholi,18.1,17.7,UGA,3,Agago,Y025_Y029
Acholi,18.1,17.7,UGA,3,Amuru,Y010_Y014
Acholi,18.1,17.7,UGA,3,Amuru,Y015_Y019
Acholi,18.1,17.7,UGA,3,Amuru,Y020_Y024
Acholi,18.1,17.7,UGA,3,Amuru,Y025_Y029
Acholi,18.1,17.7,UGA,3,Gulu,Y010_Y014
Acholi,18.1,17.7,UGA,3,Gulu,Y015_Y019
Acholi,18.1,17.7,UGA,3,Gulu,Y020_Y024
Acholi,18.1,17.7,UGA,3,Gulu,Y025_Y029
Acholi,18.1,17.7,UGA,3,Gulu City,Y010_Y014
Acholi,18.1,17.7,UGA,3,Gulu City,Y015_Y019
Acholi,18.1,17.7,UGA,3,Gulu City,Y020_Y024
Acholi,18.1,17.7,UGA,3,Gulu City,Y025_Y029
Acholi,18.1,17.7,UGA,3,Kitgum,Y010_Y014
Acholi,18.1,17.7,UGA,3,Kitgum,Y015_Y019
Acholi,18.1,17.7,UGA,3,Kitgum,Y020_Y024
Acholi,18.1,17.7,UGA,3,Kitgum,Y025_Y029
Acholi,18.1,17.7,UGA,3,Lamwo,Y010_Y014
Acholi,18.1,17.7,UGA,3,Lamwo,Y015_Y019
Acholi,18.1,17.7,UGA,3,Lamwo,Y020_Y024
Acholi,18.1,17.7,UGA,3,Lamwo,Y025_Y029
Acholi,18.1,17.7,UGA,3,Nwoya,Y010_Y014
Acholi,18.1,17.7,UGA,3,Nwoya,Y015_Y019
Acholi,18.1,17.7,UGA,3,Nwoya,Y020_Y024
Acholi,18.1,17.7,UGA,3,Nwoya,Y025_Y029
Acholi,18.1,17.7,UGA,3,Omoro,Y010_Y014
Acholi,18.1,17.7,UGA,3,Omoro,Y015_Y019
Acholi,18.1,17.7,UGA,3,Omoro,Y020_Y024
Acholi,18.1,17.7,UGA,3,Omoro,Y025_Y029
Acholi,18.1,17.7,UGA,3,Pader,Y010_Y014
Acholi,18.1,17.7,UGA,3,Pader,Y015_Y019
Acholi,18.1,17.7,UGA,3,Pader,Y020_Y024
Acholi,18.1,17.7,UGA,3,Pader,Y025_Y029
West Nile,18.1,18.1,UGA,1,West Nile,Y010_Y014
West Nile,18.1,18.1,UGA,1,West Nile,Y015_Y019
West Nile,18.1,18.1,UGA,1,West Nile,Y020_Y024
West Nile,18.1,18.1,UGA,1,West Nile,Y025_Y029
West Nile,18.1,18.1,UGA,2,West Nile,Y010_Y014
West Nile,18.1,18.1,UGA,2,West Nile,Y015_Y019
West Nile,18.1,18.1,UGA,2,West Nile,Y020_Y024
West Nile,18.1,18.1,UGA,2,West Nile,Y025_Y029
West Nile,18.1,18.1,UGA,3,Adjumani,Y010_Y014
West Nile,18.1,18.1,UGA,3,Adjumani,Y015_Y019
West Nile,18.1,18.1,UGA,3,Adjumani,Y020_Y024
West Nile,18.1,18.1,UGA,3,Adjumani,Y025_Y029
West Nile,18.1,18.1,UGA,3,Arua,Y010_Y014
West Nile,18.1,18.1,UGA,3,Arua,Y015_Y019
West Nile,18.1,18.1,UGA,3,Arua,Y020_Y024
West Nile,18.1,18.1,UGA,3,Arua,Y025_Y029
West Nile,18.1,18.1,UGA,3,Arua City,Y010_Y014
West Nile,18.1,18.1,UGA,3,Arua City,Y015_Y019
West Nile,18.1,18.1,UGA,3,Arua City,Y020_Y024
West Nile,18.1,18.1,UGA,3,Arua City,Y025_Y029
West Nile,18.1,18.1,UGA,3,Koboko,Y010_Y014
West Nile,18.1,18.1,UGA,3,Koboko,Y015_Y019
West Nile,18.1,18.1,UGA,3,Koboko,Y020_Y024
West Nile,18.1,18.1,UGA,3,Koboko,Y025_Y029
West Nile,18.1,18.1,UGA,3,Madi Okollo,Y010_Y014
West Nile,18.1,18.1,UGA,3,Madi Okollo,Y015_Y019
West Nile,18.1,18.1,UGA,3,Madi Okollo,Y020_Y024
West Nile,18.1,18.1,UGA,3,Madi Okollo,Y025_Y029
West Nile,18.1,18.1,UGA,3,Maracha,Y010_Y014
West Nile,18.1,18.1,UGA,3,Maracha,Y015_Y019
West Nile,18.1,18.1,UGA,3,Maracha,Y020_Y024
West Nile,18.1,18.1,UGA,3,Maracha,Y025_Y029
West Nile,18.1,18.1,UGA,3,Moyo,Y010_Y014
West Nile,18.1,18.1,UGA,3,Moyo,Y015_Y019
West Nile,18.1,18.1,UGA,3,Moyo,Y020_Y024
West Nile,18.1,18.1,UGA,3,Moyo,Y025_Y029
West Nile,18.1,18.1,UGA,3,Nebbi,Y010_Y014
West Nile,18.1,18.1,UGA,3,Nebbi,Y015_Y019
West Nile,18.1,18.1,UGA,3,Nebbi,Y020_Y024
West Nile,18.1,18.1,UGA,3,Nebbi,Y025_Y029
West Nile,18.1,18.1,UGA,3,Obongi,Y010_Y014
West Nile,18.1,18.1,UGA,3,Obongi,Y015_Y019
West Nile,18.1,18.1,UGA,3,Obongi,Y020_Y024
West Nile,18.1,18.1,UGA,3,Obongi,Y025_Y029
West Nile,18.1,18.1,UGA,3,Pakwach,Y010_Y014
West Nile,18.1,18.1,UGA,3,Pakwach,Y015_Y019
West Nile,18.1,18.1,UGA,3,Pakwach,Y020_Y024
West Nile,18.1,18.1,UGA,3,Pakwach,Y025_Y029
West Nile,18.1,18.1,UGA,3,Terego,Y010_Y014
West Nile,18.1,18.1,UGA,3,Terego,Y015_Y019
West Nile,18.1,18.1,UGA,3,Terego,Y020_Y024
West Nile,18.1,18.1,UGA,3,Terego,Y025_Y029
West Nile,18.1,18.1,UGA,3,Yumbe,Y010_Y014
West Nile,18.1,18.1,UGA,3,Yumbe,Y015_Y019
West Nile,18.1,18.1,UGA,3,Yumbe,Y020_Y024
West Nile,18.1,18.1,UGA,3,Yumbe,Y025_Y029
West Nile,18.1,18.1,UGA,3,Zombo,Y010_Y014
West Nile,18.1,18.1,UGA,3,Zombo,Y015_Y019
West Nile,18.1,18.1,UGA,3,Zombo,Y020_Y024
West Nile,18.1,18.1,UGA,3,Zombo,Y025_Y029
Bunyoro,,,UGA,1,Mid Western,Y010_Y014
Bunyoro,,,UGA,1,Mid Western,Y015_Y019
Bunyoro,,,UGA,1,Mid Western,Y020_Y024
Bunyoro,,,UGA,1,Mid Western,Y025_Y029
Bunyoro,18.8,18.7,UGA,2,Bunyoro,Y010_Y014
Bunyoro,18.8,18.7,UGA,2,Bunyoro,Y015_Y019
Bunyoro,18.8,18.7,UGA,2,Bunyoro,Y020_Y024
Bunyoro,18.8,18.7,UGA,2,Bunyoro,Y025_Y029
Bunyoro,18.8,18.7,UGA,3,Buliisa,Y010_Y014
Bunyoro,18.8,18.7,UGA,3,Buliisa,Y015_Y019
Bunyoro,18.8,18.7,UGA,3,Buliisa,Y020_Y024
Bunyoro,18.8,18.7,UGA,3,Buliisa,Y025_Y029
Bunyoro,18.8,18.7,UGA,3,Hoima,Y010_Y014
Bunyoro,18.8,18.7,UGA,3,Hoima,Y015_Y019
Bunyoro,18.8,18.7,UGA,3,Hoima,Y020_Y024
Bunyoro,18.8,18.7,UGA,3,Hoima,Y025_Y029
Bunyoro,18.8,18.7,UGA,3,Hoima City,Y010_Y014
Bunyoro,18.8,18.7,UGA,3,Hoima City,Y015_Y019
Bunyoro,18.8,18.7,UGA,3,Hoima City,Y020_Y024
Bunyoro,18.8,18.7,UGA,3,Hoima City,Y025_Y029
Bunyoro,18.8,18.7,UGA,3,Kagadi,Y010_Y014
Bunyoro,18.8,18.7,UGA,3,Kagadi,Y015_Y019
Bunyoro,18.8,18.7,UGA,3,Kagadi,Y020_Y024
Bunyoro,18.8,18.7,UGA,3,Kagadi,Y025_Y029
Bunyoro,18.8,18.7,UGA,3,Kakumiro,Y010_Y014
Bunyoro,18.8,18.7,UGA,3,Kakumiro,Y015_Y019
Bunyoro,18.8,18.7,UGA,3,Kakumiro,Y020_Y024
Bunyoro,18.8,18.7,UGA,3,Kakumiro,Y025_Y029
Bunyoro,18.8,18.7,UGA,3,Kibaale,Y010_Y014
Bunyoro,18.8,18.7,UGA,3,Kibaale,Y015_Y019
Bunyoro,18.8,18.7,UGA,3,Kibaale,Y020_Y024
Bunyoro,18.8,18.7,UGA,3,Kibaale,Y025_Y029
Bunyoro,18.8,18.7,UGA,3,Kikuube,Y010_Y014
Bunyoro,18.8,18.7,UGA,3,Kikuube,Y015_Y019
Bunyoro,18.8,18.7,UGA,3,Kikuube,Y020_Y024
Bunyoro,18.8,18.7,UGA,3,Kikuube,Y025_Y029
Bunyoro,18.8,18.7,UGA,3,Kiryandongo,Y010_Y014
Bunyoro,18.8,18.7,UGA,3,Kiryandongo,Y015_Y019
Bunyoro,18.8,18.7,UGA,3,Kiryandongo,Y020_Y024
Bunyoro,18.8,18.7,UGA,3,Kiryandongo,Y025_Y029
Bunyoro,18.8,18.7,UGA,3,Masindi,Y010_Y014
Bunyoro,18.8,18.7,UGA,3,Masindi,Y015_Y019
Bunyoro,18.8,18.7,UGA,3,Masindi,Y020_Y024
Bunyoro,18.8,18.7,UGA,3,Masindi,Y025_Y029
Toro,18.7,18.6,UGA,2,Toro,Y010_Y014
Toro,18.7,18.6,UGA,2,Toro,Y015_Y019
Toro,18.7,18.6,UGA,2,Toro,Y020_Y024
Toro,18.7,18.6,UGA,2,Toro,Y025_Y029
Toro,18.7,18.6,UGA,3,Bundibugyo,Y010_Y014
Toro,18.7,18.6,UGA,3,Bundibugyo,Y015_Y019
Toro,18.7,18.6,UGA,3,Bundibugyo,Y020_Y024
Toro,18.7,18.6,UGA,3,Bundibugyo,Y025_Y029
Toro,18.7,18.6,UGA,3,Bunyangabu,Y010_Y014
Toro,18.7,18.6,UGA,3,Bunyangabu,Y015_Y019
Toro,18.7,18.6,UGA,3,Bunyangabu,Y020_Y024
Toro,18.7,18.6,UGA,3,Bunyangabu,Y025_Y029
Toro,18.7,18.6,UGA,3,Fort Portal City,Y010_Y014
Toro,18.7,18.6,UGA,3,Fort Portal City,Y015_Y019
Toro,18.7,18.6,UGA,3,Fort Portal City,Y020_Y024
Toro,18.7,18.6,UGA,3,Fort Portal City,Y025_Y029
Toro,18.7,18.6,UGA,3,Kabarole,Y010_Y014
Toro,18.7,18.6,UGA,3,Kabarole,Y015_Y019
Toro,18.7,18.6,UGA,3,Kabarole,Y020_Y024
Toro,18.7,18.6,UGA,3,Kabarole,Y025_Y029
Toro,18.7,18.6,UGA,3,Kamwenge,Y010_Y014
Toro,18.7,18.6,UGA,3,Kamwenge,Y015_Y019
Toro,18.7,18.6,UGA,3,Kamwenge,Y020_Y024
Toro,18.7,18.6,UGA,3,Kamwenge,Y025_Y029
Toro,18.7,18.6,UGA,3,Kasese,Y010_Y014
Toro,18.7,18.6,UGA,3,Kasese,Y015_Y019
Toro,18.7,18.6,UGA,3,Kasese,Y020_Y024
Toro,18.7,18.6,UGA,3,Kasese,Y025_Y029
Toro,18.7,18.6,UGA,3,Kitagwenda,Y010_Y014
Toro,18.7,18.6,UGA,3,Kitagwenda,Y015_Y019
Toro,18.7,18.6,UGA,3,Kitagwenda,Y020_Y024
Toro,18.7,18.6,UGA,3,Kitagwenda,Y025_Y029
Toro,18.7,18.6,UGA,3,Kyegegwa,Y010_Y014
Toro,18.7,18.6,UGA,3,Kyegegwa,Y015_Y019
Toro,18.7,18.6,UGA,3,Kyegegwa,Y020_Y024
Toro,18.7,18.6,UGA,3,Kyegegwa,Y025_Y029
Toro,18.7,18.6,UGA,3,Kyenjojo,Y010_Y014
Toro,18.7,18.6,UGA,3,Kyenjojo,Y015_Y019
Toro,18.7,18.6,UGA,3,Kyenjojo,Y020_Y024
Toro,18.7,18.6,UGA,3,Kyenjojo,Y025_Y029
Toro,18.7,18.6,UGA,3,Ntoroko,Y010_Y014
Toro,18.7,18.6,UGA,3,Ntoroko,Y015_Y019
Toro,18.7,18.6,UGA,3,Ntoroko,Y020_Y024
Toro,18.7,18.6,UGA,3,Ntoroko,Y025_Y029
Kigezi,19.8,19.7,UGA,2,Kigezi,Y010_Y014
Kigezi,19.8,19.7,UGA,2,Kigezi,Y015_Y019
Kigezi,19.8,19.7,UGA,2,Kigezi,Y020_Y024
Kigezi,19.8,19.7,UGA,2,Kigezi,Y025_Y029
Kigezi,19.8,19.7,UGA,3,Kabale,Y010_Y014
Kigezi,19.8,19.7,UGA,3,Kabale,Y015_Y019
Kigezi,19.8,19.7,UGA,3,Kabale,Y020_Y024
Kigezi,19.8,19.7,UGA,3,Kabale,Y025_Y029
Kigezi,19.8,19.7,UGA,3,Kanungu,Y010_Y014
Kigezi,19.8,19.7,UGA,3,Kanungu,Y015_Y019
Kigezi,19.8,19.7,UGA,3,Kanungu,Y020_Y024
Kigezi,19.8,19.7,UGA,3,Kanungu,Y025_Y029
Kigezi,19.8,19.7,UGA,3,Kisoro,Y010_Y014
Kigezi,19.8,19.7,UGA,3,Kisoro,Y015_Y019
Kigezi,19.8,19.7,UGA,3,Kisoro,Y020_Y024
Kigezi,19.8,19.7,UGA,3,Kisoro,Y025_Y029
Kigezi,19.8,19.7,UGA,3,Rubanda,Y010_Y014
Kigezi,19.8,19.7,UGA,3,Rubanda,Y015_Y019
Kigezi,19.8,19.7,UGA,3,Rubanda,Y020_Y024
Kigezi,19.8,19.7,UGA,3,Rubanda,Y025_Y029
Kigezi,19.8,19.7,UGA,3,Rukiga,Y010_Y014
Kigezi,19.8,19.7,UGA,3,Rukiga,Y015_Y019
Kigezi,19.8,19.7,UGA,3,Rukiga,Y020_Y024
Kigezi,19.8,19.7,UGA,3,Rukiga,Y025_Y029
Kigezi,19.8,19.7,UGA,3,Rukungiri,Y010_Y014
Kigezi,19.8,19.7,UGA,3,Rukungiri,Y015_Y019
Kigezi,19.8,19.7,UGA,3,Rukungiri,Y020_Y024
Kigezi,19.8,19.7,UGA,3,Rukungiri,Y025_Y029
Ankole,,,UGA,1,South Western,Y010_Y014
Ankole,,,UGA,1,South Western,Y015_Y019
Ankole,,,UGA,1,South Western,Y020_Y024
Ankole,,,UGA,1,South Western,Y025_Y029
Ankole,18.9,18.8,UGA,2,Ankole,Y010_Y014
Ankole,18.9,18.8,UGA,2,Ankole,Y015_Y019
Ankole,18.9,18.8,UGA,2,Ankole,Y020_Y024
Ankole,18.9,18.8,UGA,2,Ankole,Y025_Y029
Ankole,18.9,18.8,UGA,3,Buhweju,Y010_Y014
Ankole,18.9,18.8,UGA,3,Buhweju,Y015_Y019
Ankole,18.9,18.8,UGA,3,Buhweju,Y020_Y024
Ankole,18.9,18.8,UGA,3,Buhweju,Y025_Y029
Ankole,18.9,18.8,UGA,3,Bushenyi,Y010_Y014
Ankole,18.9,18.8,UGA,3,Bushenyi,Y015_Y019
Ankole,18.9,18.8,UGA,3,Bushenyi,Y020_Y024
Ankole,18.9,18.8,UGA,3,Bushenyi,Y025_Y029
Ankole,18.9,18.8,UGA,3,Ibanda,Y010_Y014
Ankole,18.9,18.8,UGA,3,Ibanda,Y015_Y019
Ankole,18.9,18.8,UGA,3,Ibanda,Y020_Y024
Ankole,18.9,18.8,UGA,3,Ibanda,Y025_Y029
Ankole,18.9,18.8,UGA,3,Isingiro,Y010_Y014
Ankole,18.9,18.8,UGA,3,Isingiro,Y015_Y019
Ankole,18.9,18.8,UGA,3,Isingiro,Y020_Y024
Ankole,18.9,18.8,UGA,3,Isingiro,Y025_Y029
Ankole,18.9,18.8,UGA,3,Kazo,Y010_Y014
Ankole,18.9,18.8,UGA,3,Kazo,Y015_Y019
Ankole,18.9,18.8,UGA,3,Kazo,Y020_Y024
Ankole,18.9,18.8,UGA,3,Kazo,Y025_Y029
